City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
345,Xining,CN,36.6167,101.7667,47.88,89,56,2.82,broken clouds
346,Durant,US,33.994,-96.3708,89.58,69,40,9.22,scattered clouds
347,Sur,OM,22.5667,59.5289,89.06,65,98,10.29,overcast clouds
348,Pervomayskiy,RU,53.2485,40.2871,57.88,95,97,13.65,light rain
349,Tsiroanomandidy,MG,-18.7667,46.0333,61.97,58,0,9.95,clear sky
350,Kamskiye Polyany,RU,55.4307,51.4171,68.81,75,63,2.53,broken clouds
351,Boca Do Acre,BR,-8.7522,-67.3978,96.19,28,1,0.94,clear sky
352,Mount Gambier,AU,-37.8333,140.7667,47.23,85,62,8.05,broken clouds
353,Skhisma,GR,35.2667,25.7167,82.83,60,0,16.96,clear sky
354,Samfya,ZM,-11.3649,29.5565,72.19,38,64,5.68,broken clouds
355,Yurty,RU,56.0498,97.6348,59.47,70,83,3.74,broken clouds
356,Sayyan,YE,15.1718,44.3244,67.19,52,88,6.22,overcast clouds
357,Bac Lieu,VN,9.285,105.7244,76.66,92,94,5.91,overcast clouds
358,Mount Darwin,ZW,-16.7725,31.5838,62.67,67,96,2.84,overcast clouds
359,Sarakhs,IR,36.5449,61.1577,95.14,18,0,6.91,clear sky
360,Phan Thiet,VN,10.9333,108.1,76.01,89,80,3.56,broken clouds
361,Praia,CV,14.9215,-23.5087,82.94,69,75,12.66,broken clouds
362,Grand Gaube,MU,-20.0064,57.6608,70.2,70,65,7.0,broken clouds
363,Asilah,MA,35.465,-6.0348,84.16,37,93,15.35,overcast clouds
364,Kieta,PG,-6.2167,155.6333,79.29,78,85,2.04,overcast clouds
365,Moscow,RU,55.7522,37.6156,66.43,64,53,13.56,broken clouds
366,Ozinki,RU,51.1786,49.6769,68.07,65,99,7.02,overcast clouds
367,Irbeyskoye,RU,55.6428,95.4522,59.83,68,100,1.97,overcast clouds
368,Medea,DZ,36.2642,2.7539,84.67,37,0,9.8,clear sky
369,Iracoubo,GF,5.4802,-53.2011,82.85,72,39,8.57,scattered clouds
370,Pangkalanbuun,ID,-2.6833,111.6167,73.98,99,56,1.99,light rain
371,Vila Franca Do Campo,PT,37.7167,-25.4333,73.81,69,65,1.95,broken clouds
372,Nemea,GR,37.8167,22.6667,87.75,27,0,9.1,clear sky
373,Trinidad,BO,-14.8333,-64.9,89.58,43,5,11.5,clear sky
374,Vardo,NO,70.3705,31.1107,57.18,94,0,6.91,clear sky
375,Matagami,CA,49.7502,-77.6328,66.31,94,100,12.66,mist
376,Zyryanovsk,KZ,49.7386,84.2719,58.95,88,100,3.98,overcast clouds
377,Ambovombe,MG,-25.1667,46.0833,70.81,72,49,8.72,scattered clouds
378,Yulara,AU,-25.2406,130.9889,50.14,40,5,8.48,clear sky
379,Chernyshevskiy,RU,63.0128,112.4714,55.54,89,94,3.38,overcast clouds
380,Clyde River,CA,70.4692,-68.5914,41.23,93,100,13.8,light rain
381,Bahia Honda,CU,22.9036,-83.1592,89.08,55,26,8.46,light rain
382,Erdaojiang,CN,41.7764,126.0319,64.51,98,100,1.7,overcast clouds
383,Vodnyy,RU,63.5046,53.4095,65.95,60,100,3.49,overcast clouds
384,Araguacu,BR,-12.9306,-49.8264,93.25,21,6,7.14,clear sky
385,Buala,SB,-8.145,159.5921,79.88,83,92,5.88,overcast clouds
386,Marsa Matruh,EG,31.3525,27.2453,78.53,64,0,10.29,clear sky
387,Pangnirtung,CA,66.1451,-65.7125,44.6,100,100,10.36,light rain
388,Udachnyy,RU,66.4167,112.4,48.45,100,100,2.04,light rain
389,Salalah,OM,17.0151,54.0924,77.09,94,100,6.91,overcast clouds
390,Aguimes,ES,27.9054,-15.4461,79.66,60,20,33.38,few clouds
391,San Patricio,US,28.017,-97.5169,94.17,40,2,15.37,clear sky
392,Caravelas,BR,-17.7125,-39.2481,77.49,63,2,8.46,clear sky
393,Nexo,DK,55.0607,15.1306,69.89,71,92,13.69,overcast clouds
394,Puerto Escondido,MX,15.85,-97.0667,86.83,66,40,8.05,scattered clouds
395,Garchitorena,PH,13.8804,123.6946,81.18,85,11,5.44,few clouds
396,Port-Gentil,GA,-0.7193,8.7815,76.96,83,40,11.5,scattered clouds
397,Kapustin Yar,RU,48.5831,45.7372,72.57,51,76,7.16,broken clouds
398,Bathsheba,BB,13.2167,-59.5167,88.41,83,20,25.32,few clouds
399,Launceston,AU,-41.45,147.1667,39.79,92,3,2.28,clear sky
400,Port Hardy,CA,50.6996,-127.4199,55.58,88,100,3.44,overcast clouds
401,Miass,RU,55.045,60.1083,55.78,88,11,3.87,few clouds
402,Mbuji-Mayi,CD,-6.15,23.6,81.55,37,73,2.95,broken clouds
403,Palu,ID,-0.8917,119.8707,75.65,95,71,2.73,broken clouds
404,Tartu,EE,58.3806,26.7251,79.05,44,0,4.61,clear sky
405,Taltal,CL,-25.4,-70.4833,62.06,74,20,5.41,few clouds
406,Lavrentiya,RU,65.5833,-171.0,39.43,89,100,22.01,light rain
407,Tarbagatay,RU,51.4803,107.3602,58.53,94,100,5.1,moderate rain
408,Senneterre,CA,48.3835,-77.2328,62.35,97,100,12.77,overcast clouds
409,Gien,FR,47.6933,2.6309,83.44,28,5,5.17,clear sky
410,Chumikan,RU,54.7183,135.315,52.0,100,100,2.8,overcast clouds
411,Merauke,ID,-8.4667,140.3333,75.09,89,21,8.93,few clouds
412,Sharanga,RU,57.1775,46.5396,60.62,80,61,3.98,broken clouds
413,Santiago De Cao,PE,-7.9589,-79.2392,60.93,82,100,8.05,fog
414,Garmsar,IR,35.2182,52.3409,98.1,13,0,6.29,clear sky
415,Devonport,AU,-41.1667,146.35,49.01,86,23,7.38,few clouds
416,Pevek,RU,69.7008,170.3133,31.86,99,100,8.41,light snow
417,Montrose,US,38.4166,-108.2673,78.44,21,35,5.37,scattered clouds
418,Charters Towers,AU,-20.1,146.2667,56.55,76,1,6.08,clear sky
419,Bahadurganj,IN,26.2667,87.8167,81.05,85,100,8.23,overcast clouds
420,Shenjiamen,CN,29.9576,122.298,78.69,91,100,3.94,overcast clouds
421,Provideniya,RU,64.3833,-173.3,39.99,77,99,10.09,overcast clouds
422,Coquimbo,CL,-29.9533,-71.3436,56.93,76,75,2.3,broken clouds
423,Tautira,PF,-17.7333,-149.15,75.36,78,17,12.5,light rain
424,Padang,ID,-0.9492,100.3543,77.61,88,99,3.36,overcast clouds
425,Puerto Madero,MX,14.7208,-92.4215,89.8,66,40,0.0,scattered clouds
426,Ibirama,BR,-27.0569,-49.5178,72.32,57,44,1.63,scattered clouds
427,Zhezkazgan,KZ,47.8043,67.7144,84.29,24,39,10.45,scattered clouds
428,Virginia Beach,US,36.8529,-75.978,92.01,67,20,17.27,few clouds
429,Slave Lake,CA,55.2834,-114.769,67.98,56,0,5.75,clear sky
430,Vila Velha,BR,-20.3297,-40.2925,80.55,78,40,11.5,scattered clouds
431,Komsomolskiy,UZ,40.4272,71.7189,86.72,32,0,6.91,clear sky
432,Soto La Marina,MX,23.7667,-98.2167,93.78,28,12,15.46,few clouds
433,Sonqor,IR,34.7837,47.6004,80.01,11,0,6.87,clear sky
434,Matara,LK,5.9485,80.5353,78.53,86,83,15.28,broken clouds
435,Annau,TM,37.8876,58.516,92.7,21,0,6.91,clear sky
436,Champerico,GT,14.3,-91.9167,91.94,72,100,2.73,overcast clouds
437,Oussouye,SN,12.485,-16.5469,86.18,80,98,6.13,moderate rain
438,Zeya,RU,53.75,127.2667,60.4,89,98,3.18,overcast clouds
439,Kichera,RU,55.9375,110.0997,59.41,80,100,1.34,overcast clouds
440,Gorontalo,ID,0.5412,123.0595,74.88,95,36,2.08,scattered clouds
441,Isla Mujeres,MX,21.2311,-86.731,89.65,66,24,9.42,few clouds
442,Bilma,NE,18.6853,12.9164,99.37,22,54,17.63,broken clouds
443,Nuuk,GL,64.1835,-51.7216,59.61,67,40,21.85,scattered clouds
444,Andenes,NO,69.3143,16.1194,58.93,82,75,13.8,broken clouds
445,Quatre Cocos,MU,-20.2078,57.7625,69.91,72,70,19.84,light rain
446,Gat,IL,31.61,34.7642,82.81,100,2,9.37,clear sky
447,Morant Bay,JM,17.8815,-76.4093,96.71,66,40,12.59,scattered clouds
448,Nome,US,64.5011,-165.4064,46.47,87,100,5.75,overcast clouds
449,Portree,GB,57.4129,-6.1942,56.52,81,100,4.14,overcast clouds
450,Port Hedland,AU,-20.3167,118.5667,70.92,66,0,10.09,clear sky
451,Laguna,US,38.421,-121.4238,91.09,48,0,8.05,clear sky
452,Nanyang,CN,32.9947,112.5328,77.72,86,15,3.56,few clouds
453,Mehamn,NO,71.0357,27.8492,60.75,88,75,0.0,light rain
454,Huaihua,CN,27.5494,109.9592,76.55,86,81,4.65,broken clouds
455,Katangli,RU,51.7102,143.2326,52.81,99,100,9.1,overcast clouds
456,Fare,PF,-16.7,-151.0167,76.46,75,9,11.07,clear sky
457,Nizhniy Ingash,RU,56.2,96.53,58.75,71,92,4.81,overcast clouds
458,Dunmore Town,BS,25.5,-76.65,82.69,75,29,15.12,scattered clouds
459,Nemuro,JP,43.3236,145.575,56.68,90,0,8.37,clear sky
460,Stromness,GB,58.965,-3.296,57.16,86,43,11.01,scattered clouds
461,Melito Di Porto Salvo,IT,37.9222,15.7714,86.54,50,1,2.86,clear sky
462,Pitimbu,BR,-7.4706,-34.8086,79.39,82,91,13.09,overcast clouds
463,Nizwa,OM,22.9333,57.5333,89.98,61,100,2.46,overcast clouds
464,Tilichiki,RU,60.4667,166.1,47.21,71,0,6.73,clear sky
465,Nishihara,JP,26.1842,127.7558,83.48,89,26,11.5,scattered clouds
466,Flinders,AU,-34.5833,150.8552,59.38,76,100,5.01,light rain
467,Aswan,EG,24.0934,32.907,97.5,12,4,11.7,clear sky
468,Miandrivazo,MG,-19.5167,45.4667,72.77,43,4,1.77,clear sky
469,Verkhnyaya Maksakovka,RU,61.635,50.9674,73.42,60,20,4.47,few clouds
470,Cafelandia,BR,-21.8025,-49.61,87.69,26,60,8.1,broken clouds
471,Mogocha,RU,53.7333,119.7667,61.38,95,50,3.36,scattered clouds
472,Samarai,PG,-10.6167,150.6667,79.41,82,2,8.12,clear sky
473,Havoysund,NO,70.9963,24.6622,57.43,97,100,9.91,light rain
474,Yibin,CN,28.7667,104.6238,78.66,91,79,1.39,broken clouds
475,Quang Ngai,VN,15.1167,108.8,76.32,89,60,5.1,broken clouds
476,Port Blair,IN,11.6667,92.75,80.64,89,100,2.3,mist
477,Susehri,TR,40.1644,38.0867,59.61,82,87,5.26,overcast clouds
478,Aberdeen,GB,57.1437,-2.0981,63.66,83,100,10.36,overcast clouds
479,Delta,NG,5.5,6.0,78.49,75,99,7.02,overcast clouds
480,Tezu,IN,27.9167,96.1667,77.09,93,100,2.77,moderate rain
481,Ruma,RS,45.0081,19.8222,95.59,15,58,7.87,broken clouds
482,Bichena,ET,10.45,38.2,55.62,85,41,3.78,light rain
483,Bijar,IR,35.8668,47.6051,80.78,11,0,18.07,clear sky
484,Icara,BR,-28.7133,-49.3,82.13,50,43,3.2,scattered clouds
485,Salta,AR,-24.7859,-65.4117,75.58,34,98,1.99,overcast clouds
486,Sarankhola,BD,22.3082,89.7897,80.85,91,100,4.07,overcast clouds
487,Henties Bay,NA,-22.116,14.2845,57.92,81,1,10.6,clear sky
488,Bontang,ID,0.1333,117.5,80.6,81,93,7.11,overcast clouds
489,Arrifes,PT,37.7667,-25.7,71.85,73,75,6.91,broken clouds
490,Mount Isa,AU,-20.7333,139.5,49.53,35,2,12.57,clear sky
491,Powell River,CA,49.8496,-124.5361,69.03,77,20,5.75,few clouds
492,Alugan,PH,12.2188,125.4808,81.43,80,8,4.47,clear sky
493,Telde,ES,27.9924,-15.4192,81.05,60,20,33.38,few clouds
494,Mecca,SA,21.4267,39.8261,92.46,41,7,7.38,clear sky
495,Maun,BW,-19.9833,23.4167,62.15,50,67,5.08,broken clouds
496,Leiyang,CN,26.4024,112.8591,81.1,80,70,4.32,broken clouds
497,Tevaitoa,PF,-16.7833,-151.5,76.53,75,22,12.84,light rain
498,Lorengau,PG,-2.0226,147.2712,80.28,78,98,4.99,overcast clouds
499,Chester,US,40.1254,-75.8749,93.15,64,0,8.05,clear sky
500,Aksu,CN,41.1231,80.2644,83.7,22,0,6.55,clear sky
501,Birao,CF,10.2849,22.7882,82.62,61,78,1.3,broken clouds
502,Baghdad,IQ,33.3406,44.4009,105.71,15,0,10.36,clear sky
503,Pestretsy,RU,55.7531,49.6545,68.14,82,68,4.43,broken clouds
504,Anori,BR,-3.7728,-61.6442,93.76,42,47,3.78,scattered clouds
505,Agadir,MA,30.4202,-9.5982,108.05,21,56,18.68,broken clouds
506,Khani,GE,41.9563,42.9566,58.57,96,100,1.23,overcast clouds
507,Axim,GH,4.8699,-2.2405,77.59,63,41,9.44,scattered clouds
508,Nizhniy Tsasuchey,RU,50.5167,115.1333,69.04,66,84,7.02,broken clouds
509,Jamame,SO,0.0722,42.7506,74.23,85,30,13.96,light rain
510,Nahrin,AF,36.0649,69.1334,82.99,20,0,3.04,clear sky
511,Tabuk,PH,17.4189,121.4443,76.41,89,54,2.28,broken clouds
512,Kamenka,RU,51.3223,42.7678,59.27,80,70,5.19,broken clouds
513,Tungor,RU,53.3808,142.9564,54.63,93,100,9.33,overcast clouds
514,Roald,NO,62.5833,6.1333,59.16,82,40,13.8,scattered clouds
515,Muli,MV,2.9167,73.5667,80.65,78,100,12.57,moderate rain
516,Fort Nelson,CA,58.8053,-122.7002,58.59,72,75,9.22,broken clouds
517,Harper,LR,4.375,-7.7169,77.5,66,66,8.68,broken clouds
518,Teguise,ES,29.0605,-13.564,79.02,61,0,25.32,clear sky
519,Igrim,RU,63.1906,64.4162,62.65,51,80,6.67,broken clouds
520,Sao Joao Do Paraiso,BR,-15.3136,-42.0144,81.97,27,3,9.95,clear sky
521,Jerome,US,42.7241,-114.5186,85.48,21,0,6.91,clear sky
522,Sterlibashevo,RU,53.4376,55.2578,62.6,72,93,2.42,overcast clouds
523,Kyabram,AU,-36.3167,145.05,42.87,91,5,8.79,clear sky
524,Acurenam,GQ,1.0322,10.6488,70.29,93,95,3.71,light rain
525,Rawson,AR,-43.3002,-65.1023,48.74,40,60,25.23,broken clouds
526,Carahue,CL,-38.7,-73.1667,51.49,82,79,0.07,light rain
527,Solnechnyy,RU,50.7214,136.6319,59.04,98,99,5.75,overcast clouds
528,Sao Bernardo,BR,-3.3614,-42.4178,91.22,41,39,2.71,scattered clouds
529,Moville,US,42.4889,-96.0725,89.24,33,0,10.49,clear sky
530,Maragogi,BR,-9.0122,-35.2225,77.81,78,78,12.28,broken clouds
531,Bedesa,ET,8.9,40.7833,64.13,83,54,4.52,light rain
532,Mahad,IN,18.0833,73.4167,77.65,92,100,0.69,overcast clouds
533,Noyabrsk,RU,63.1994,75.4507,50.77,73,96,13.91,overcast clouds
534,Buenos Aires,AR,-34.6132,-58.3772,67.68,50,100,6.31,overcast clouds
535,Majene,ID,-3.5403,118.9707,77.45,89,72,6.33,broken clouds
536,Eldorado,BR,-23.7869,-54.2836,84.09,33,39,9.69,scattered clouds
537,Singkang,MY,2.1006,102.7994,77.61,87,69,2.19,broken clouds
538,Mpika,ZM,-11.8343,31.4529,59.83,52,49,3.78,scattered clouds
539,Khuzhir,RU,53.1939,107.3397,54.72,80,100,4.85,overcast clouds
540,Mitsamiouli,KM,-11.3847,43.2844,76.17,71,3,6.35,clear sky
541,Chapada Dos Guimaraes,BR,-15.4606,-55.7497,85.66,20,1,7.99,clear sky
542,Zyryanka,RU,65.75,150.85,44.42,77,5,3.83,clear sky
543,Gizo,SB,-8.103,156.8419,81.46,77,29,4.9,light rain
544,Yumen,CN,40.2833,97.2,70.16,24,0,8.25,clear sky
545,Port Moresby,PG,-9.4431,147.1797,75.94,90,88,4.97,overcast clouds
546,Obo,CF,5.3998,26.4869,70.39,94,91,4.81,light rain
547,Xingtai,CN,37.0631,114.4942,77.45,68,15,3.47,few clouds
548,Starkville,US,33.4504,-88.8184,91.27,70,75,5.75,broken clouds
549,Paraiso,CR,9.8383,-83.8656,74.88,87,98,4.41,overcast clouds
550,Rio Grande,BR,-32.035,-52.0986,69.91,93,100,4.27,light rain
551,Sechura,PE,-5.5569,-80.8222,70.75,60,56,13.13,broken clouds
552,Seydi,TM,39.4816,62.9137,98.44,10,0,13.38,clear sky
553,Turgoyak,RU,55.15,60.1183,55.83,89,9,3.85,clear sky
554,Bundaberg,AU,-24.85,152.35,62.89,99,75,9.22,light rain
555,Hecun,CN,36.5333,114.1111,77.4,66,11,1.79,few clouds
556,Muros,ES,42.7762,-9.0603,81.68,72,7,16.42,clear sky
557,Sar-E Pul,AF,35.8333,66.1667,77.14,21,0,4.92,clear sky
558,Kitui,KE,-1.367,38.0106,66.52,62,80,14.52,broken clouds
559,Ketchikan,US,55.3422,-131.6461,55.87,88,100,5.75,overcast clouds
560,Corinto,GR,37.9407,22.9573,91.42,31,0,9.08,clear sky
561,Mirador,BR,-6.3708,-44.3631,95.2,24,7,5.48,clear sky
562,Tursunzoda,TJ,38.5144,68.2333,91.8,16,0,2.19,clear sky
563,Cartagena,CO,10.3997,-75.5144,85.62,74,40,4.61,scattered clouds
564,Indianola,US,41.3581,-93.5574,90.91,53,0,14.18,clear sky
565,Watertown,US,42.3709,-71.1828,95.92,54,40,18.41,scattered clouds
566,Coahuayana,MX,18.7333,-103.6833,91.45,60,54,4.34,broken clouds
567,Raudeberg,NO,61.9875,5.1352,54.95,82,69,5.01,broken clouds
568,Teguldet,RU,57.3064,88.1667,57.31,96,99,7.67,overcast clouds
569,Vao,NC,-22.6667,167.4833,73.29,90,16,20.42,few clouds
570,Margate,GB,51.3813,1.3862,68.11,75,57,3.0,broken clouds
571,Almora,IN,29.6167,79.6667,66.58,94,100,2.04,overcast clouds
572,Te Anau,NZ,-45.4167,167.7167,33.39,94,43,1.7,scattered clouds
573,Waipawa,NZ,-41.4122,175.5153,44.94,69,100,17.92,overcast clouds
574,Pangai,TO,-19.8,-174.35,76.41,70,3,11.81,clear sky
575,Banyo,CM,6.75,11.8167,69.55,92,96,0.83,moderate rain
576,Huarmey,PE,-10.0681,-78.1522,66.78,73,63,10.29,broken clouds
577,Westport,US,41.1415,-73.3579,94.41,66,0,13.8,clear sky
578,Sakakah,SA,29.9697,40.2064,105.37,10,0,11.95,clear sky
579,Haines Junction,CA,60.7522,-137.5108,49.01,74,96,3.51,overcast clouds
580,Hemnesberget,NO,66.2333,13.6333,57.92,90,100,5.66,overcast clouds
581,Myrtle Grove,US,30.421,-87.3075,93.36,76,75,14.97,light rain
582,Zaragoza,ES,41.6561,-0.8773,101.86,20,0,9.22,clear sky
583,Sioux Falls,US,43.55,-96.7003,82.26,47,0,5.75,clear sky
584,Bitung,ID,1.4451,125.1824,76.05,86,77,9.28,broken clouds
585,Exeter,GB,50.7236,-3.5275,73.47,61,20,9.22,few clouds
586,Zhigansk,RU,66.7697,123.3711,56.34,96,100,8.05,light rain
587,Tecolutla,MX,20.4833,-97.0167,91.26,62,10,7.81,clear sky
588,Hambantota,LK,6.1241,81.1185,79.54,82,96,20.69,overcast clouds
589,San Jeronimo,PE,-11.9472,-75.2829,61.72,31,0,2.19,clear sky
590,Parvatipuram,IN,18.7833,83.4333,81.73,80,100,2.46,overcast clouds
591,Ulladulla,AU,-35.35,150.4667,53.6,83,93,7.34,overcast clouds
592,Dali,CN,25.7,100.1833,63.91,87,99,2.44,overcast clouds
593,Winburg,ZA,-28.518,27.0093,56.26,38,79,1.63,broken clouds
594,Dudinka,RU,69.4058,86.1778,52.63,86,29,1.88,scattered clouds
595,Mastic Beach,US,40.7668,-72.8521,92.7,82,20,18.41,few clouds
596,Homer,US,59.6425,-151.5483,53.76,88,100,4.0,overcast clouds
597,Duminichi,RU,53.9345,35.1099,61.09,87,37,8.37,scattered clouds
598,Lata,PT,40.1629,-8.3327,85.5,49,1,8.7,clear sky
599,Shelburne,CA,44.0787,-80.2041,74.19,72,61,19.24,broken clouds
600,Karaj,IR,35.8355,51.0103,93.72,17,0,9.22,clear sky
601,Rocha,UY,-34.4833,-54.3333,59.0,72,79,9.44,broken clouds
602,Japura,ID,-0.3167,102.35,74.01,97,91,2.24,overcast clouds
603,Santiago,CL,-33.4569,-70.6483,71.55,41,7,4.61,clear sky
604,Wuwei,CN,37.9281,102.6414,56.32,67,41,5.3,scattered clouds
605,Matay,EG,28.419,30.7792,93.43,18,1,12.8,clear sky
606,Sangre Grande,TT,10.5835,-61.1177,84.18,90,56,10.98,broken clouds
607,Santa Maria,BR,-29.6842,-53.8069,77.79,67,100,9.93,overcast clouds
608,Coruripe,BR,-10.1256,-36.1756,79.12,65,43,9.22,scattered clouds
609,Pochutla,MX,15.7432,-96.4661,91.81,55,100,4.23,overcast clouds
610,Ashqelon,IL,31.6693,34.5715,83.82,74,2,8.97,clear sky
611,Ostrovnoy,RU,68.0531,39.5131,55.18,82,57,5.5,broken clouds
612,San Andres,CO,12.5847,-81.7006,86.02,74,40,12.66,scattered clouds
613,Sinnamary,GF,5.3833,-52.95,83.05,72,32,7.74,scattered clouds
614,Wajima,JP,37.4,136.9,73.56,92,94,13.42,light rain
615,Juegang,CN,32.3174,121.1855,80.91,91,13,4.09,few clouds
616,Kirillov,RU,59.863,38.3813,66.22,72,87,4.29,overcast clouds
617,Saint-Augustin,CA,51.226,-58.6502,76.93,40,45,11.3,scattered clouds
618,Verkhnevilyuysk,RU,63.4453,120.3167,54.64,98,100,6.31,overcast clouds
619,Arkhangelsk,RU,64.5401,40.5433,66.31,88,0,4.47,clear sky
620,Mandalgovi,MN,45.7625,106.2708,59.31,60,100,8.9,overcast clouds
621,Lianyuan,CN,27.6883,111.6642,80.78,81,95,2.06,overcast clouds
622,Altamont,US,42.2068,-121.7372,79.77,40,0,1.01,clear sky
623,San Quintin,MX,30.4833,-115.95,73.81,70,87,10.49,overcast clouds
624,Bandar,ID,2.05,99.75,73.83,97,88,2.28,overcast clouds
625,Byron Bay,AU,-28.65,153.6167,58.96,81,96,20.4,light rain
626,Poya,NC,-21.35,165.15,72.7,88,17,7.9,few clouds
627,Gwadar,PK,25.1216,62.3254,83.16,81,90,10.51,overcast clouds
628,Ambon,ID,-3.6954,128.1814,77.23,15,20,6.91,few clouds
629,Basar,IN,27.9833,94.6667,72.16,98,100,2.08,heavy intensity rain
630,Do Gonbadan,IR,30.3586,50.7981,93.29,40,0,6.91,clear sky
631,Kajaani,FI,64.2273,27.7285,77.05,50,0,9.22,clear sky
632,Bedford,GB,52.1346,-0.4663,73.35,59,20,11.5,few clouds
633,Laohekou,CN,32.3858,111.6678,78.12,92,91,3.69,overcast clouds
634,Zhanaozen,KZ,43.3,52.8,96.58,18,44,5.23,scattered clouds
635,Mersing,MY,2.4312,103.8405,75.11,94,40,4.61,scattered clouds
636,Ust-Nera,RU,64.5667,143.2,52.09,85,29,6.49,scattered clouds
637,Kanye,BW,-24.9667,25.3327,58.48,43,85,4.34,overcast clouds
638,Huinan,CN,42.6225,126.2614,64.63,96,100,2.01,overcast clouds
639,Ocampo,MX,21.65,-101.5,76.87,19,10,7.38,clear sky
640,Pundaguitan,PH,6.3711,126.1689,81.43,77,97,2.1,moderate rain
641,Sabanalarga,CO,10.6296,-74.9206,85.08,58,100,3.62,overcast clouds
642,Skjervoy,NO,70.0311,20.9714,53.6,98,100,4.16,overcast clouds
643,Vista Alegre,PA,8.9333,-79.7,82.18,100,75,2.3,drizzle
644,Sembakung,ID,3.8167,117.25,73.92,99,79,0.43,broken clouds
645,Nanga Eboko,CM,4.6833,12.3667,72.09,95,84,2.93,light rain
646,Abnub,EG,27.2696,31.1511,93.27,12,0,11.03,clear sky
647,Punta,PH,8.9897,125.34,77.11,90,100,5.06,overcast clouds
648,Khartoum,SD,15.5518,32.5324,95.02,33,98,10.78,overcast clouds
649,Ewa Beach,US,21.3156,-158.0072,76.08,85,100,6.91,light rain
650,Kishi,NG,9.0833,3.85,78.49,80,74,4.12,light rain
651,Sorland,NO,67.667,12.6934,53.46,91,100,20.11,light rain
652,Boulder City,US,35.9786,-114.8325,103.26,13,9,3.89,clear sky
653,Svetlaya,RU,46.5389,138.3297,58.93,95,100,4.92,overcast clouds
654,Ucluelet,CA,48.9329,-125.5528,57.51,82,68,6.71,broken clouds
655,Kibala,TD,9.1104,18.3463,80.06,73,79,3.11,broken clouds
656,El Alto,PE,-4.2714,-81.2147,67.66,64,63,19.08,broken clouds
657,Olga,RU,43.7444,135.2892,63.07,98,100,4.0,overcast clouds
658,Rockingham,US,42.9668,-71.0995,95.95,57,69,3.0,broken clouds
659,Assentoft,DK,56.4421,10.1517,76.82,72,90,13.67,overcast clouds
660,Along,IN,28.1667,94.7667,74.93,98,100,1.99,moderate rain
661,Farafangana,MG,-22.8167,47.8333,67.98,77,0,8.25,clear sky
662,Puerto Colombia,CO,10.9878,-74.9547,86.09,72,100,5.82,overcast clouds
663,Naryan-Mar,RU,67.6713,53.087,49.95,63,2,13.02,clear sky
664,Luebo,CD,-5.35,21.4167,85.93,31,73,3.85,broken clouds
665,Terney,RU,45.0503,136.6092,61.54,98,100,6.64,overcast clouds
666,Port Lincoln,AU,-34.7333,135.8667,54.79,68,100,14.14,overcast clouds
667,Gazojak,TM,41.1875,61.4036,100.65,12,0,11.77,clear sky
668,Yantal,RU,56.8471,105.2542,56.48,83,99,3.8,overcast clouds
669,Copiapo,CL,-27.3667,-70.3333,53.29,63,81,5.32,broken clouds
670,Tecoanapa,MX,16.5167,-98.75,86.49,68,67,6.73,broken clouds
671,Jining,CN,35.405,116.5814,75.61,78,0,4.47,clear sky
672,Nouakchott,MR,18.0858,-15.9785,82.33,74,72,10.31,broken clouds
673,Olinda,BR,-8.0089,-34.8553,74.93,88,75,9.22,broken clouds
674,Camargo,MX,27.6667,-105.1667,91.09,24,8,2.59,clear sky
675,Poum,NC,-20.2333,164.0167,76.14,89,5,24.09,clear sky
676,Porto Empedocle,IT,37.2934,13.5264,88.3,58,0,5.75,clear sky
677,Sistranda,NO,63.7256,8.834,55.36,85,37,19.19,scattered clouds
678,Kirakira,SB,-10.4544,161.9205,79.09,85,43,4.45,scattered clouds
679,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,87.6,66,40,2.3,scattered clouds
680,Alta Floresta,BR,-9.8756,-56.0861,96.62,26,0,6.91,clear sky
681,Konstantinovka,RU,49.6167,127.9833,62.62,93,67,2.53,broken clouds
682,Yatou,CN,37.15,122.3833,69.67,89,0,4.85,clear sky
683,Muyezerskiy,RU,63.9333,31.65,76.46,53,31,3.62,scattered clouds
684,Dakar,SN,14.6937,-17.4441,88.68,74,40,6.91,scattered clouds
