City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
309,Avera,US,7/18/2022 1:53,33.194,-82.5271,80.65,72,6,5.79
310,Wanaka,NZ,7/18/2022 1:53,-44.7,169.15,49.1,94,100,4
311,La Ronge,CA,7/18/2022 1:53,55.1001,-105.2842,79.05,31,75,8.05
312,Udachnyy,RU,7/18/2022 1:53,66.4167,112.4,53.46,100,100,3.38
313,Bucerias,MX,7/18/2022 1:53,20.75,-105.3333,76.98,94,100,4.61
314,Verkhoyansk,RU,7/18/2022 1:53,67.5447,133.385,65.23,52,100,4.56
315,Resende,BR,7/18/2022 1:53,-22.4689,-44.4467,64.54,91,80,1.88
316,Hanzhong,CN,7/18/2022 1:53,33.0728,107.0303,76.12,58,100,1.21
317,Tashtyp,RU,7/18/2022 1:53,52.7939,89.8983,62.2,81,100,10.29
318,Comodoro Rivadavia,AR,7/18/2022 1:53,-45.8667,-67.5,44.46,53,0,19.57
319,Malaya Vishera,RU,7/18/2022 1:54,58.8454,32.2222,50.23,98,100,4.12
320,Havoysund,NO,7/18/2022 1:54,70.9963,24.6622,52.03,89,100,4.81
321,Kavieng,PG,7/18/2022 1:54,-2.5744,150.7967,84.47,74,100,15.32
322,Storforshei,NO,7/18/2022 1:54,66.4043,14.5233,49.66,93,100,1.14
323,Port Lincoln,AU,7/18/2022 1:54,-34.7333,135.8667,54.19,64,100,7.65
324,Behbahan,IR,7/18/2022 1:54,30.5959,50.2417,89.67,20,2,4.45
325,Pangnirtung,CA,7/18/2022 1:54,66.1451,-65.7125,49.73,72,45,1.81
326,Qaqortoq,GL,7/18/2022 1:54,60.7167,-46.0333,42.53,90,57,2.57
327,Havelock,US,7/18/2022 1:54,34.8791,-76.9013,82.35,87,0,5.75
328,Kiunga,PG,7/18/2022 1:54,-6.1219,141.2906,82.92,72,100,3.06
329,Homer,US,7/18/2022 1:53,59.6425,-151.5483,56.77,79,82,11.99
330,Koping,SE,7/18/2022 1:54,59.514,15.9926,60.73,97,95,4.03
331,Saint-Joseph,RE,7/18/2022 1:54,-21.3667,55.6167,66.58,83,37,16.2
332,Svetlogorsk,BY,7/18/2022 1:54,52.6333,29.7333,49.14,96,55,6.49
333,Norman Wells,CA,7/18/2022 1:54,65.282,-126.8329,78.84,34,75,10.36
334,Fonte Boa,BR,7/18/2022 1:54,-2.4959,-66.2662,76.55,89,99,1.25
335,Madang,PG,7/18/2022 1:54,-5.2246,145.7966,87.89,63,62,4.34
336,Alyangula,AU,7/18/2022 1:54,-13.8483,136.4192,77.38,62,100,9.75
337,Omboue,GA,7/18/2022 1:54,-1.5746,9.2618,70.07,90,15,4.72
338,Almaznyy,RU,7/18/2022 1:54,48.0448,40.045,61.86,73,75,12.48
339,Palu,ID,7/18/2022 1:54,-0.8917,119.8707,77.31,86,100,4.27
340,Suslovo,RU,7/18/2022 1:54,56.2167,88.1167,51.53,96,100,13.22
341,Kharakvasla,IN,7/18/2022 1:54,18.4333,73.7667,71.74,96,100,5.66
342,Puerto Ayacucho,VE,7/18/2022 1:54,5.6639,-67.6236,75.18,94,90,3.42
343,Ojhar,IN,7/18/2022 1:54,20.1,73.9333,72.12,95,100,11.1
344,Whithorn,JM,7/18/2022 1:54,18.2604,-78.0378,81.66,89,5,2.3
345,Ewa Beach,US,7/18/2022 1:54,21.3156,-158.0072,82.44,74,100,4.61
346,Malynivka,UA,7/18/2022 1:54,49.8167,36.7333,53.37,96,7,6.51
347,Lerwick,GB,7/18/2022 1:54,60.1545,-1.1494,53.6,88,94,9.01
348,San Marcos,US,7/18/2022 1:50,33.1434,-117.1661,88.54,75,75,8.05
349,Whitehorse,CA,7/18/2022 1:54,60.7161,-135.0538,61.02,55,75,18.41
350,Otradnoye,RU,7/18/2022 1:54,59.7775,30.8181,52.97,98,98,4.94
351,Cuitlahuac,MX,7/18/2022 1:54,18.8167,-96.7167,72.37,95,65,1.59
352,Okhotsk,RU,7/18/2022 1:54,59.3833,143.3,62.69,80,97,7.47
353,Zhigansk,RU,7/18/2022 1:54,66.7697,123.3711,54.27,84,100,9.69
354,Saldanha,ZA,7/18/2022 1:54,-33.0117,17.9442,50.05,93,0,7.72
355,Montrose,US,7/18/2022 1:54,38.4166,-108.2673,78.21,44,65,5.06
356,Saint Anthony,US,7/18/2022 1:54,45.0205,-93.218,80.04,71,12,1.01
357,Sison,PH,7/18/2022 1:54,16.1739,120.5153,86.27,68,37,5.14
358,Port Augusta,AU,7/18/2022 1:54,-32.5,137.7667,56.75,54,13,5.21
359,Egvekinot,RU,7/18/2022 1:54,66.3167,-179.1667,40.53,39,100,32.75
360,Suleja,NG,7/18/2022 1:54,9.1758,7.1808,72.59,96,100,2.93
361,San Luis,AR,7/18/2022 1:54,-33.295,-66.3356,44.73,40,78,4.97
362,Meulaboh,ID,7/18/2022 1:54,4.1363,96.1285,80.73,74,9,1.81
363,Finschhafen,PG,7/18/2022 1:54,-6.6024,147.8681,83.43,72,90,14.79
364,College,US,7/18/2022 1:54,64.8569,-147.8028,66.52,72,75,5.75
365,Carinhanha,BR,7/18/2022 1:54,-14.3047,-43.765,71.96,48,5,10.29
366,Verkhnevilyuysk,RU,7/18/2022 1:54,63.4453,120.3167,67.6,72,97,6.73
367,Steamboat Springs,US,7/18/2022 1:51,40.485,-106.8317,87.39,28,0,3.44
368,Deputatskiy,RU,7/18/2022 1:55,69.3,139.9,61.48,43,32,0.78
369,Cam Ranh,VN,7/18/2022 1:55,11.9214,109.1591,89.56,58,0,2.3
370,Okrika,NG,7/18/2022 1:55,4.7416,7.0849,73.42,88,100,4.61
371,Port Blair,IN,7/18/2022 1:55,11.6667,92.75,82.44,83,75,2.3
372,Mitu,CO,7/18/2022 1:55,1.1983,-70.1733,72.39,97,22,1.07
373,Ankazoabo,MG,7/18/2022 1:55,-22.2833,44.5167,55.49,80,0,5.84
374,Maniwaki,CA,7/18/2022 1:55,46.3834,-75.966,68.38,77,71,0
375,Vao,NC,7/18/2022 1:55,-22.6667,167.4833,72.54,78,46,16.44
376,Chapada Dos Guimaraes,BR,7/18/2022 1:55,-15.4606,-55.7497,62.26,67,4,2.04
377,Warrnambool,AU,7/18/2022 1:55,-38.3833,142.4833,53.82,64,91,15.17
378,Ketchikan,US,7/18/2022 1:55,55.3422,-131.6461,55.87,94,100,10.36
379,Salalah,OM,7/18/2022 1:55,17.0151,54.0924,75.87,94,100,8.3
380,Vallenar,CL,7/18/2022 1:55,-28.5708,-70.7581,59.7,31,1,1.81
381,Gorontalo,ID,7/18/2022 1:55,0.5412,123.0595,74.34,98,100,2.75
382,Inhambane,MZ,7/18/2022 1:55,-23.865,35.3833,67.12,90,21,6.17
383,Bani,DO,7/18/2022 1:55,18.2833,-70.3333,81.84,80,14,13.56
384,Portland,US,7/18/2022 1:53,45.5234,-122.6762,72.63,52,6,5.01
385,Haines Junction,CA,7/18/2022 1:55,60.7522,-137.5108,62.55,48,100,9.22
386,Pontes E Lacerda,BR,7/18/2022 1:55,-15.2261,-59.3353,66.24,69,56,5.3
387,Camacupa,AO,7/18/2022 1:55,-12.0167,17.4833,51.28,48,58,4.74
388,Qasigiannguit,GL,7/18/2022 1:55,68.8193,-51.1922,44.76,76,54,7.29
389,Souillac,MU,7/18/2022 1:55,-20.5167,57.5167,68.38,77,40,12.66
390,Alice Springs,AU,7/18/2022 1:55,-23.7,133.8833,67.55,13,7,10.36
391,Rancho Palos Verdes,US,7/18/2022 1:55,33.7445,-118.387,80.98,84,43,4
392,Parangan,PH,7/18/2022 1:55,5.0839,119.9383,80.35,79,100,4.09
393,Cortes,ES,7/18/2022 1:55,41.9395,-1.4396,82.45,45,0,5.3
394,Glazov,RU,7/18/2022 1:55,58.1394,52.6584,62.94,85,18,2.46
395,Monroe,US,7/18/2022 1:55,43.1501,-77.6831,76.26,84,100,4
396,Bama,NG,7/18/2022 1:55,11.5221,13.6856,71.85,91,98,7.25
397,Buala,SB,7/18/2022 1:55,-8.145,159.5921,85.19,66,19,9.8
398,Manzanillo,CU,7/18/2022 1:55,20.3433,-77.1167,78.85,82,19,3.94
399,Belen De Umbria,CO,7/18/2022 1:55,5.2009,-75.8687,65.05,99,100,1.79
400,Ambon,ID,7/18/2022 1:54,-3.6954,128.1814,77.14,94,40,5.75
401,Catio,GW,7/18/2022 1:55,11.2833,-15.25,78.17,89,100,5.79
402,Ati,TD,7/18/2022 1:55,13.2154,18.3353,76.32,79,99,7.18
403,Lesnyye Polyany,RU,7/18/2022 1:55,55.9667,37.8667,57.42,96,100,6.24
404,Antofagasta,CL,7/18/2022 1:55,-23.65,-70.4,56.48,75,7,5.7
405,Puerto Baquerizo Moreno,EC,7/18/2022 1:55,-0.9,-89.6,68.77,80,78,12.77
406,Virginia Beach,US,7/18/2022 1:51,36.8529,-75.978,84.22,75,75,8.05
407,Segou,ML,7/18/2022 1:55,13.4317,-6.2157,79.72,69,16,6.62
408,Ayan,RU,7/18/2022 1:55,56.45,138.1667,58.42,91,100,9.44
409,Manado,ID,7/18/2022 1:53,1.487,124.8455,74.17,88,40,4.61
410,Katsuura,JP,7/18/2022 1:55,35.1333,140.3,81.32,78,100,13.24
411,Tahe,CN,7/18/2022 1:55,52.3333,124.7333,74.03,72,83,4.23
412,Westport,US,7/18/2022 1:54,41.1415,-73.3579,76.55,90,100,5.01
413,Bandarbeyla,SO,7/18/2022 1:56,9.4942,50.8122,78.84,61,100,33.08
414,Tomigusuku,JP,7/18/2022 1:52,26.185,127.675,86.54,87,75,12.66
415,Hambantota,LK,7/18/2022 1:56,6.1241,81.1185,75.54,100,20,2.3
416,Adrar,MR,7/18/2022 1:56,20.5022,-10.0711,92.89,22,25,8.88
417,Emba,KZ,7/18/2022 1:56,48.8264,58.1442,80.02,40,46,7.67
418,Queenstown,ZA,7/18/2022 1:57,-31.8976,26.8753,47.1,46,1,6.49
419,Seoul,KR,7/18/2022 1:57,37.5683,126.9778,83.59,69,40,5.75
420,Lermontovka,RU,7/18/2022 1:57,47.1453,134.3383,77.36,62,99,1.5
421,Durmersheim,DE,7/18/2022 1:57,48.9386,8.274,62.69,61,2,3.69
422,Marquette,US,7/18/2022 1:57,46.5333,-87.6335,64.17,86,5,2.86
423,West Wendover,US,7/18/2022 1:57,40.7391,-114.0733,82.85,34,97,13.94
424,Tautira,PF,7/18/2022 1:57,-17.7333,-149.15,75.63,69,66,11.72
425,Guerrero Negro,MX,7/18/2022 1:57,27.9769,-114.0611,70.65,72,0,13.71
426,Wajir,KE,7/18/2022 1:57,1.7471,40.0573,70.61,72,90,13.11
427,Fukue,JP,7/18/2022 1:57,32.6881,128.8419,80.96,100,75,16.11
428,Tibu,CO,7/18/2022 1:57,8.639,-72.7358,74.53,96,41,2.37
429,Koshurnikovo,RU,7/18/2022 1:57,54.1667,93.3,57.06,98,100,5.06
430,Saltpond,GH,7/18/2022 1:55,5.2091,-1.0606,74.57,80,83,9.57
431,Sayyan,YE,7/18/2022 1:57,15.1718,44.3244,63.81,44,97,4.5
432,Hue,VN,7/18/2022 1:57,16.4667,107.6,89.71,58,20,6.91
433,Yar-Sale,RU,7/18/2022 1:57,66.8333,70.8333,63.37,56,92,9.37
434,Kupang,ID,7/18/2022 1:57,-10.1667,123.5833,81,60,100,10.65
435,Vila Franca Do Campo,PT,7/18/2022 1:57,37.7167,-25.4333,74.19,88,71,4.79
436,Zakamensk,RU,7/18/2022 1:57,50.3741,103.2863,75.22,43,81,2.59
437,Maple Creek,CA,7/18/2022 1:57,49.9168,-109.4848,89.65,25,0,8.05
438,Chavinda,MX,7/18/2022 1:57,20.0167,-102.45,62.11,95,70,4
439,Indramayu,ID,7/18/2022 1:57,-6.3264,108.32,80.46,74,47,9.66
440,Volodarskiy,RU,7/18/2022 1:57,46.4013,48.5409,71.55,52,6,2.73
441,Yeniseysk,RU,7/18/2022 1:57,58.4497,92.1703,55.42,99,100,3.02
442,Guane,CU,7/18/2022 1:57,22.2025,-84.0875,78.78,82,19,3.13
443,Pokrovsk,UA,7/18/2022 1:57,48.282,37.1758,54.36,94,23,8.37
444,Avallon,FR,7/18/2022 1:57,47.4833,3.9,64.26,41,55,4.07
445,Balikpapan,ID,7/18/2022 1:57,-1.2675,116.8289,78.6,86,100,2.84
446,Abu Samrah,SY,7/18/2022 1:57,35.3029,37.1841,73.2,63,0,6.85
447,Kailua,US,7/18/2022 1:57,21.4022,-157.7394,80.65,78,100,7
448,Lompoc,US,7/18/2022 1:55,34.6391,-120.4579,85.01,76,0,17.27
449,Eenhana,NA,7/18/2022 1:57,-17.4667,16.3333,49.05,47,0,7.92
450,Yurimaguas,PE,7/18/2022 1:57,-5.9,-76.0833,72.21,98,98,0.94
451,Calama,CL,7/18/2022 1:57,-22.4667,-68.9333,46.89,7,0,6.91
452,Ovsyanka,RU,7/18/2022 1:57,55.9575,92.5519,60.22,88,99,9.89
453,Kimbe,PG,7/18/2022 1:57,-5.5502,150.1429,90.68,56,20,2.44
454,Lakshettipet,IN,7/18/2022 1:57,18.8667,79.2167,74.55,91,100,18.3
455,Banda Aceh,ID,7/18/2022 1:55,5.5577,95.3222,83.32,69,22,3.58
456,Trinidad,BO,7/18/2022 1:57,-14.8333,-64.9,63.82,73,32,5.5
457,Galle,LK,7/18/2022 1:52,6.0367,80.217,80.78,82,100,11.25
458,Touros,BR,7/18/2022 1:57,-5.1989,-35.4608,75.65,78,28,14.16
459,Altamont,US,7/18/2022 1:55,42.2068,-121.7372,84.76,37,0,5.99
460,Nacala,MZ,7/18/2022 1:58,-14.5428,40.6728,65.28,93,2,7.45
461,Barreirinha,BR,7/18/2022 1:58,-2.7933,-57.07,76.69,76,40,1.28
462,Horasan,TR,7/18/2022 1:58,40.0458,42.1728,57.81,92,7,1.79
463,Jaque,PA,7/18/2022 1:58,7.5175,-78.1703,76.87,87,100,0.54
464,Palauig,PH,7/18/2022 1:58,15.435,119.9045,84.81,71,82,5.39
465,Kahului,US,7/18/2022 1:55,20.8947,-156.47,85.96,76,85,17
466,Burnie,AU,7/18/2022 1:58,-41.0667,145.9167,46.94,50,71,9.46
467,Juegang,CN,7/18/2022 1:58,32.3174,121.1855,83.98,91,100,10.18
468,Banamba,ML,7/18/2022 1:58,13.55,-7.45,76.77,81,94,1.52
469,Itoman,JP,7/18/2022 1:58,26.1247,127.6694,86.77,87,75,12.66
470,Bousse,BF,7/18/2022 1:58,12.6606,-1.8922,74.64,79,45,5.91
471,Dombas,NO,7/18/2022 1:58,62.0696,9.1235,45.03,90,100,3.76
472,Bilma,NE,7/18/2022 1:58,18.6853,12.9164,86.56,44,6,8.39
473,Puerto Leguizamo,CO,7/18/2022 1:58,-0.1934,-74.7819,70.97,99,100,1.43
474,Araguaina,BR,7/18/2022 1:58,-7.1911,-48.2072,76.24,41,46,5.12
475,Selma,US,7/18/2022 1:58,36.5708,-119.6121,108.34,25,0,4.61
476,Sanbu,CN,7/18/2022 1:58,33.4594,119.1453,82.6,73,91,10.76
477,Esik,KZ,7/18/2022 1:58,43.3552,77.4525,72.82,30,1,6.2
478,Komsomolskiy,UZ,7/18/2022 1:58,40.4272,71.7189,81.32,29,0,6.91
479,Galesong,ID,7/18/2022 1:58,-5.3166,119.3661,82.42,74,53,5.17
480,Ancud,CL,7/18/2022 1:58,-41.8697,-73.8203,41.23,74,8,6.24
481,Cortez,US,7/18/2022 1:58,37.3489,-108.5859,90.36,16,20,8.05
482,Sobolevo,RU,7/18/2022 1:58,54.4299,31.8996,52.39,90,100,6.85
483,Marzuq,YE,7/18/2022 1:58,14.4,46.4667,77.09,26,91,1.61
484,Soyo,AO,7/18/2022 1:58,-6.1349,12.3689,69.35,92,53,4.07
485,Launceston,AU,7/18/2022 1:58,-41.45,147.1667,48.61,52,100,9.22
486,Quatre Cocos,MU,7/18/2022 1:58,-20.2078,57.7625,68.11,67,50,18.52
487,Boca Do Acre,BR,7/18/2022 1:58,-8.7522,-67.3978,74.71,84,42,1.57
488,Dwarka,IN,7/18/2022 1:58,22.2394,68.9678,81.9,80,81,19.06
489,Skelleftea,SE,7/18/2022 1:58,64.7507,20.9528,52.16,100,75,4.61
490,Port Hedland,AU,7/18/2022 1:58,-20.3167,118.5667,75.25,25,0,8.05
491,Stege,DK,7/18/2022 1:58,54.987,12.2846,59.05,86,97,13
492,Marshfield,US,7/18/2022 1:58,44.6689,-90.1718,72.55,81,4,3.67
493,Fort Frances,CA,7/18/2022 1:58,48.5999,-93.4003,73,85,0,5.91
494,Annau,TM,7/18/2022 1:58,37.8876,58.516,80.1,26,0,9.22
495,Terney,RU,7/18/2022 1:58,45.0503,136.6092,70.59,69,51,11.41
496,Grand Gaube,MU,7/18/2022 1:58,-20.0064,57.6608,68.4,71,64,5.99
497,Normandin,CA,7/18/2022 1:58,48.8333,-72.5321,70.11,64,98,4.61
498,Aktash,RU,7/18/2022 1:58,50.3,87.7333,53.29,75,81,2.53
499,Vanino,RU,7/18/2022 1:58,49.0869,140.2543,56.37,98,100,8.7
500,Acajutla,SV,7/18/2022 1:58,13.5928,-89.8275,80.31,81,8,1.23
501,Vaitape,PF,7/18/2022 1:58,-16.5167,-151.75,76.75,72,70,15.21
502,Jiaozuo,CN,7/18/2022 1:58,35.2397,113.2331,91.94,36,97,1.83
503,Puerto Maldonado,PE,7/18/2022 1:58,-12.6,-69.1833,65.79,99,99,4.41
504,Moyale,KE,7/18/2022 1:59,3.5167,39.0584,63.9,65,99,10.56
505,Champerico,GT,7/18/2022 1:59,14.3,-91.9167,81.25,78,100,2.35
506,Ixtapa,MX,7/18/2022 1:59,20.7,-105.2,76.23,94,100,4.61
507,Japura,ID,7/18/2022 1:59,-0.3167,102.35,84.47,70,17,3.13
508,Karratha,AU,7/18/2022 1:59,-20.7377,116.8463,73.27,34,3,4.79
509,Huntsville,US,7/18/2022 1:59,34.7304,-86.5861,84.78,70,54,5.55
510,Bradu,RO,7/18/2022 1:59,44.7833,24.9,58.3,44,29,6.35
511,Thaba Nchu,ZA,7/18/2022 1:59,-29.2093,26.839,42.01,53,0,4
512,Kaitangata,NZ,7/18/2022 1:59,-46.2817,169.8464,58.87,55,99,12.17
513,Bud,US,7/18/2022 1:59,39.447,-86.1758,70.92,97,100,5.61
514,Mikhaylovka,RU,7/18/2022 1:59,50.06,43.2379,65.79,78,77,5.5
515,Hobyo,SO,7/18/2022 1:59,5.3505,48.5268,75.49,81,72,25.01
516,Yaan,NG,7/18/2022 1:59,7.3833,8.5667,71.71,88,99,4.25
517,Honningsvag,NO,7/18/2022 1:59,70.9821,25.9704,51.55,87,100,9.22
518,Davila,PH,7/18/2022 1:59,18.4726,120.5763,85.98,70,73,2.77
519,Adre,TD,7/18/2022 1:59,13.4667,22.2,72.54,79,100,6.93
520,Mizque,BO,7/18/2022 1:59,-17.941,-65.3402,56.1,89,42,2.71
521,Bure,ET,7/18/2022 1:59,10.7,37.0667,56.66,92,100,2.68
522,Ballesteros,PH,7/18/2022 1:59,18.4126,121.5152,86.36,68,75,7.4
523,Ahipara,NZ,7/18/2022 1:59,-35.1667,173.1667,57.97,75,100,9.17
524,Mogadishu,SO,7/18/2022 1:59,2.0371,45.3438,75.51,85,64,21.59
525,Bahia Honda,CU,7/18/2022 1:59,22.9036,-83.1592,80.13,82,58,3.71
526,Faya,SA,7/18/2022 1:59,18.3851,42.4509,64.51,30,61,5.77
527,Floro,NO,7/18/2022 1:59,61.5996,5.0328,57.16,94,100,16.11
528,Havre-Saint-Pierre,CA,7/18/2022 1:59,50.2334,-63.5986,59.36,82,0,6.91
529,Smithers,CA,7/18/2022 1:54,54.7804,-127.1743,68.32,52,75,8.05
530,Caxito,AO,7/18/2022 1:59,-8.5785,13.6643,70.79,83,100,1.52
531,Vung Tau,VN,7/18/2022 1:55,10.346,107.0843,81.91,81,52,10.8
532,Marystown,CA,7/18/2022 1:59,47.1666,-55.1483,61.86,100,100,1.99
533,Nelson Bay,AU,7/18/2022 1:58,-32.7167,152.15,62.11,54,0,17
534,Kibala,TD,7/18/2022 1:59,9.1104,18.3463,71.04,96,100,2.98
535,Mackay,AU,7/18/2022 1:59,-21.15,149.2,74.68,68,0,12.01
536,Matadi,CD,7/18/2022 1:59,-5.8167,13.45,69.96,88,60,3.11
537,Tazmalt,DZ,7/18/2022 1:59,36.3868,4.3989,79.79,32,0,2.15
538,Aykhal,RU,7/18/2022 1:59,66,111.5,51.03,92,100,5.3
539,Kamenka,RU,7/18/2022 1:59,51.3223,42.7678,62.91,91,97,5.73
540,Seymchan,RU,7/18/2022 1:59,62.8833,152.4333,61.81,68,94,3.04
541,Taoudenni,ML,7/18/2022 1:59,22.6783,-3.9836,97.21,7,53,7.43
542,Bac Lieu,VN,7/18/2022 1:59,9.285,105.7244,83.44,76,100,9.75
543,Makaha,US,7/18/2022 1:59,21.4694,-158.2175,80.56,69,100,4.61
544,Juneau,US,7/18/2022 1:59,58.3019,-134.4197,57.22,98,100,6.51
545,Changde,CN,7/18/2022 1:59,29.0464,111.6783,86.92,78,100,3.76
546,Krasnoselkup,RU,7/18/2022 1:59,65.7,82.4667,62.6,57,80,13.51
547,Jennings,US,7/18/2022 1:59,38.7192,-90.2604,77.02,95,98,1.01
548,Mudanjiang,CN,7/18/2022 1:59,44.5833,129.6,64.6,93,100,4.68
549,Fairbanks,US,7/18/2022 1:57,64.8378,-147.7164,66.54,71,75,5.75
550,Nemuro,JP,7/18/2022 1:59,43.3236,145.575,65.07,94,95,10.25
551,Columbus,US,7/18/2022 1:55,39.9612,-82.9988,73.22,95,100,6.91
552,Dunedin,NZ,7/18/2022 2:00,-45.8742,170.5036,57.04,64,100,8.66
553,Sullana,PE,7/18/2022 2:00,-4.9039,-80.6853,67.68,68,14,11.41
554,Garissa,KE,7/18/2022 2:00,-0.4536,39.6401,71.02,81,20,17.94
555,Lichinga,MZ,7/18/2022 2:00,-13.3128,35.2406,53.02,86,85,8.08
556,Tessalit,ML,7/18/2022 2:00,20.1986,1.0114,90.27,35,100,7.72
557,Raga,SS,7/18/2022 2:00,8.4596,25.678,68.65,97,100,3.96
558,Port Hardy,CA,7/18/2022 2:00,50.6996,-127.4199,58.75,75,42,15.17
559,Jonesboro,US,7/18/2022 2:00,35.8423,-90.7043,86.7,64,66,6.64
560,Okitipupa,NG,7/18/2022 2:00,6.5047,4.7839,71.46,95,72,1.88
561,Maamba,ZM,7/18/2022 2:00,-17.3667,27.15,52.3,62,2,2.19
562,Beloha,MG,7/18/2022 2:00,-25.1667,45.05,62.33,81,0,10.07
563,Cuamba,MZ,7/18/2022 2:00,-14.8031,36.5372,57.74,93,18,2.33
564,Selenginsk,RU,7/18/2022 2:00,52.0064,106.8647,68.41,37,79,5.53
565,Rauma,FI,7/18/2022 2:00,61.1272,21.5113,51.84,70,100,7.85
566,Arman,RU,7/18/2022 2:00,59.7,150.1667,75.02,79,67,6.73
567,Bathsheba,BB,7/18/2022 2:00,13.2167,-59.5167,81.05,86,5,18.23
568,Ponca City,US,7/18/2022 2:00,36.707,-97.0856,93.22,52,0,15.79
569,Sedro-Woolley,US,7/18/2022 2:00,48.5039,-122.2361,66.76,68,100,1.01
570,Silale,LT,7/18/2022 2:00,55.4906,22.1814,52.75,95,99,6.98
571,Ornskoldsvik,SE,7/18/2022 2:00,63.2909,18.7153,52.75,87,40,10.36
572,Itaituba,BR,7/18/2022 2:00,-4.2761,-55.9836,77.32,69,20,1.61
573,Chapais,CA,7/18/2022 2:00,49.7834,-74.8492,63.81,63,58,5.19
574,Chornobayivka,UA,7/18/2022 2:00,46.6941,32.5537,55.83,66,0,11.05
575,Muisne,EC,7/18/2022 2:00,0.6,-80.0333,73.98,89,100,8.32
576,Batouri,CM,7/18/2022 2:00,4.4333,14.3667,68.04,99,100,1.83
577,Collie,AU,7/18/2022 2:00,-33.3667,116.15,53.37,87,85,9.17
578,Jilib,SO,7/18/2022 2:00,0.4883,42.7854,72.64,86,70,9.04
579,Luanda,AO,7/18/2022 1:57,-8.8368,13.2343,70.14,83,100,3.94
580,Praia Da Vitoria,PT,7/18/2022 2:00,38.7333,-27.0667,70.75,94,13,10.07
